student_id,career,period,year,partial_1,partial_2,partial_3,partial_4,total,exam_type,percentage
stu_f352407598ff405f0ced5183c5b84f6e,Ingeniería en Logística,P,2024,0.0,10.0,0.0,10.0,20.0,DMU,13.33333333333333
stu_68caac90ccd728e62bed6e91344e61bb,Estrategias Financieras y Contaduría Pública,P,2024,20.0,0.0,0.0,10.0,30.0,DMU,20.0
stu_ed6e176aa90884880590bbc7e835256d,Administración de Empresas,P,2024,0.0,0.0,20.0,10.0,30.0,DMU,20.0
stu_9d969a3248600aad23bbdbcdb6ad8b75,Administración de Negocios Internacionales,P,2024,20.0,10.0,0.0,0.0,30.0,DMU,20.0
stu_3d392ae5e5e12718941509584c00e2e3,Químico Farmacéutico Biólogo,P,2024,10.0,0.0,10.0,20.0,40.0,DMU,26.66666666666667
stu_5e2062d69a01166a56ce095218ac31e9,,P,2024,20.0,20.0,0.0,0.0,40.0,DMU,26.66666666666667
stu_8ee2eaaa5a33cb10a565cc30b4041a67,Químico Farmacéutico Biólogo,P,2024,10.0,20.0,10.0,0.0,40.0,DMU,26.66666666666667
stu_4af6dd7fd808bff34073d09042396d50,,P,2024,20.0,0.0,10.0,10.0,40.0,DMU,26.66666666666667
stu_fe76ae5e791fc95bddff36d1422cc1da,,P,2024,10.0,10.0,20.0,0.0,40.0,DMU,26.66666666666667
stu_422729ed8755531adca445d4ca206500,Administración de Empresas,P,2024,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
stu_fa331155d025f40c55e7a895730c7bf3,,P,2024,0.0,10.0,20.0,20.0,50.0,DMU,33.33333333333333
stu_bb0cb310c06e20e80cf21881efc11f13,Químico Farmacéutico Biólogo,P,2024,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
stu_22f0efce222b8bb04dc621311b008e9f,,P,2024,10.0,30.0,10.0,0.0,50.0,DMU,33.33333333333333
stu_e5b07418a089d698005f059b5eca24d5,,P,2024,0.0,20.0,20.0,10.0,50.0,DMU,33.33333333333333
stu_5fa308f3790da377738638d27ea681a5,,P,2024,10.0,30.0,10.0,0.0,50.0,DMU,33.33333333333333
stu_c27de19b27dfd3e4b3bfd1ca72888cce,Ingeniería Industrial,P,2024,30.0,10.0,10.0,0.0,50.0,DMU,33.33333333333333
stu_ca402933ebabe931bd3c4bd0fbc50166,,P,2024,20.0,20.0,10.0,0.0,50.0,DMU,33.33333333333333
stu_be181c0f420b2aab3f1867308f4c4c80,,P,2024,0.0,30.0,10.0,10.0,50.0,DMU,33.33333333333333
stu_08fdeb981dfb527ec66cb4f185d7cd52,,P,2024,10.0,10.0,30.0,0.0,50.0,DMU,33.33333333333333
stu_ae55c6bdd3f245c7d45e7981f8a75bcb,Administración de Empresas,P,2024,30.0,0.0,20.0,0.0,50.0,DMU,33.33333333333333
stu_13f347d7b2df5e0a244148ca4b449526,Mercadotecnia,P,2024,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
stu_83b588f0122efad0193bb438776a37b8,,P,2024,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
stu_1a2f050e4d4aa4d18c08131fcc0fd00e,,P,2024,30.0,10.0,0.0,10.0,50.0,DMU,33.33333333333333
stu_9e0299bfb287930bf4b1328eb99e9037,,P,2024,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
stu_5d67dc3fe49899cc37d78e76e2622e0d,Administración de Negocios Internacionales,P,2024,0.0,20.0,40.0,0.0,60.0,DMU,40.0
stu_028499abd3564fc8b78ac0f2ca107399,,P,2024,20.0,30.0,10.0,0.0,60.0,DMU,40.0
stu_b899c056f2b876b790bf967934e0a95c,,P,2024,20.0,20.0,10.0,10.0,60.0,DMU,40.0
stu_8c21b096ab87bc2cc5571edf3e708256,Ciencia de datos,P,2024,0.0,30.0,20.0,10.0,60.0,DMU,40.0
stu_8b9e79a99b60448055f30e6519a45e76,Mercadotecnia,P,2024,20.0,10.0,20.0,10.0,60.0,DMU,40.0
stu_58e8ad8da80fe30cb5a2c1025881ca9e,,P,2024,20.0,20.0,20.0,0.0,60.0,DMU,40.0
stu_4fdafa348a8e9525ef514881f606c038,Estrategias Financieras y Contaduría Pública,P,2024,20.0,10.0,20.0,10.0,60.0,DMU,40.0
stu_9c8c346437c0dfd09995ad2a09675840,Administración de Empresas,P,2024,20.0,20.0,20.0,0.0,60.0,DMU,40.0
stu_3dbb1c308ab1dafe5aa358e057912ac2,Mercadotecnia,P,2024,10.0,20.0,20.0,10.0,60.0,DMU,40.0
stu_5dab9d43205c4f8793f48b482cff2aaa,,P,2024,20.0,10.0,20.0,10.0,60.0,DMU,40.0
stu_33b93f1c2799785490eae1a3eb887387,Administración de Empresas,P,2024,20.0,20.0,20.0,0.0,60.0,DMU,40.0
stu_e287cb357a1006ce6eab145401a4bbf3,,P,2024,30.0,10.0,20.0,0.0,60.0,DMU,40.0
stu_b7932d9cefc7c221ab06497cfbe9bb57,Mercadotecnia,P,2024,20.0,10.0,20.0,10.0,60.0,DMU,40.0
stu_8264ccf275841004872c9c65c3ef6f1e,,P,2024,40.0,0.0,10.0,10.0,60.0,DMU,40.0
stu_ca436e3e7d173ca6722a6e567e3a0f2d,,P,2024,40.0,20.0,0.0,10.0,70.0,DMU,46.66666666666666
stu_84092fa6787f250595d16a951f652366,,P,2024,10.0,20.0,20.0,20.0,70.0,DMU,46.66666666666666
stu_0727a3414e6f319dc86bf5af6aa387ec,,P,2024,30.0,30.0,10.0,0.0,70.0,DMU,46.66666666666666
stu_6fa4316b77afb7b713437818a87c931a,,P,2024,20.0,10.0,30.0,10.0,70.0,DMU,46.66666666666666
stu_f25d688cc3dd3743fb9ad498d1a5d6a7,,P,2024,20.0,30.0,10.0,10.0,70.0,DMU,46.66666666666666
stu_e9ea185b7277a1615c7e55980fa5e744,Ingeniería en Alimentos,P,2024,20.0,20.0,10.0,20.0,70.0,DMU,46.66666666666666
stu_9bd9dc465b8b6dcdc5791dba129ad01c,Ingeniería Mecatrónica,P,2024,30.0,30.0,10.0,0.0,70.0,DMU,46.66666666666666
stu_e703fd8bc6b93e63019a6aaea8522b8c,,P,2024,20.0,30.0,20.0,0.0,70.0,DMU,46.66666666666666
stu_8f54b4e8a76d42b71757c1c535975d58,Ingeniería Mecatrónica,P,2024,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
stu_7267c06d9b3ea6a551df9793879745fa,Administración de Negocios Internacionales,P,2024,20.0,10.0,30.0,10.0,70.0,DMU,46.66666666666666
stu_00c2a8f812b823c2da075ad57191a862,,P,2024,30.0,20.0,20.0,0.0,70.0,DMU,46.66666666666666
stu_f357af28c97f417dd77f7d3d4ea15f73,,P,2024,30.0,30.0,10.0,0.0,70.0,DMU,46.66666666666666
stu_77fc52bf86ca0270257bb40061df4afc,Ingeniería Industrial,P,2024,30.0,20.0,10.0,10.0,70.0,DMU,46.66666666666666
stu_fa3be6559d43cf40d6a2075b8823f3a7,,P,2024,10.0,30.0,30.0,0.0,70.0,DMU,46.66666666666666
stu_57b3f990c7a2bd9793c90893be1aab25,Mercadotecnia,P,2024,30.0,20.0,20.0,0.0,70.0,DMU,46.66666666666666
stu_4f1d6e0c5806693b65b999a03d9ad99d,Químico Farmacéutico Biólogo,P,2024,10.0,20.0,20.0,20.0,70.0,DMU,46.66666666666666
stu_361003c0bc6c39cb50e3e5a6e6df3604,,P,2024,20.0,10.0,20.0,20.0,70.0,DMU,46.66666666666666
stu_3968a524139c2f26d2cd7803e7d6ad97,Administración de Negocios Internacionales,P,2024,10.0,10.0,40.0,10.0,70.0,DMU,46.66666666666666
stu_1e4a682522595fa4588f956f4b8f1de2,,P,2024,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
stu_6b80ee4822a4039590fabfa863147592,Física,P,2024,30.0,0.0,20.0,20.0,70.0,DMU,46.66666666666666
stu_639e461b9f8fc3d0e9f74a3328d12676,,P,2024,20.0,20.0,20.0,10.0,70.0,DMU,46.66666666666666
stu_6be0935d83d0358ba5fc79dd786e4fb8,,P,2024,20.0,10.0,20.0,20.0,70.0,DMU,46.66666666666666
stu_a56872e6028130ae1e07e99aecaaf2a8,,P,2024,30.0,10.0,30.0,0.0,70.0,DMU,46.66666666666666
stu_a3c2587efd4e900263c666df526c9edc,Ingeniería Industrial,P,2024,10.0,10.0,20.0,30.0,70.0,DMU,46.66666666666666
stu_b7b07f6196ef9eea9718413bc3ecff76,Estrategias Financieras y Contaduría Pública,P,2024,40.0,10.0,20.0,0.0,70.0,DMU,46.66666666666666
stu_399ad05ac9535a320276fce9b4dd3bc5,,P,2024,30.0,10.0,20.0,10.0,70.0,DMU,46.66666666666666
stu_aaf3a02fe8a2c0e2a44e68254ece7e3e,,P,2024,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
stu_ceac08de35620f23c7013ffd59c21db1,Ingeniería Mecatrónica,P,2024,20.0,30.0,10.0,10.0,70.0,DMU,46.66666666666666
stu_b733bb6209fa9e27c83f1b20727d4da8,Estrategias Financieras y Contaduría Pública,P,2024,30.0,30.0,10.0,0.0,70.0,DMU,46.66666666666666
stu_0938e346f8e5a53f00cbbe6b2d018dff,,P,2024,10.0,10.0,30.0,20.0,70.0,DMU,46.66666666666666
stu_76b474e19dd297cff07338f6b6c74d0e,,P,2024,20.0,20.0,10.0,20.0,70.0,DMU,46.66666666666666
stu_74db60cdb234266ce484fa2327be4eba,Administración de Empresas,P,2024,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
stu_819529c2d535703e2f573b38723cf751,,P,2024,10.0,30.0,10.0,20.0,70.0,DMU,46.66666666666666
stu_c7e56048db70baf43eb3cbe43c2b330d,Ingeniería Mecatrónica,P,2024,30.0,20.0,10.0,10.0,70.0,DMU,46.66666666666666
stu_68fe3f4e4b9a7efc03d876ae08d13d83,Mercadotecnia,P,2024,0.0,30.0,40.0,0.0,70.0,DMU,46.66666666666666
stu_811282d16388f182f52986981bdc2844,,P,2024,10.0,20.0,30.0,20.0,80.0,DMU,53.33333333333334
stu_3e4651998946ce7dc072e117bed36d4b,,P,2024,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
stu_96fc9b8d3d213054f82d597b7912e60a,,P,2024,30.0,20.0,20.0,10.0,80.0,DMU,53.33333333333334
stu_40c7b68ad7eabb94daeb2d96b0e90e27,Banca e Inversiones,P,2024,0.0,20.0,30.0,30.0,80.0,DMU,53.33333333333334
stu_59272195e53da6af143edcb7ab4340b1,,P,2024,20.0,20.0,10.0,30.0,80.0,DMU,53.33333333333334
stu_4e6c9c9a2e9dc1469cf5579f037ac710,Ingeniería Mecatrónica,P,2024,10.0,20.0,30.0,20.0,80.0,DMU,53.33333333333334
stu_72ddef7c47e2fcb81633957882843846,Biología,P,2024,30.0,20.0,20.0,10.0,80.0,DMU,53.33333333333334
stu_1e46fd9784dd3e163e04c65cf7bbc35f,Ciencia de datos,P,2024,20.0,10.0,30.0,20.0,80.0,DMU,53.33333333333334
stu_e23f8eef9631a183f7936c7b301fd0f5,Administración de Empresas,P,2024,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
stu_97a261d6d1636bb81b9405860fccfa87,,P,2024,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
stu_7bb2d7c1bc933d31c1734471407e5c59,Ingeniería Civil,P,2024,30.0,20.0,20.0,10.0,80.0,DMU,53.33333333333334
stu_a3e0cb622eabbda6d12abc9d14d94ab3,Administración de Negocios Internacionales,P,2024,10.0,20.0,30.0,20.0,80.0,DMU,53.33333333333334
stu_1f19dbc3a65e87877181e9bbe1e36fa2,,P,2024,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
stu_a165d7213fc275bb1ff10df6619f812b,Ingeniería en Sistemas Computacionales,P,2024,30.0,30.0,10.0,10.0,80.0,DMU,53.33333333333334
stu_0982065a3979436dabf416a199ddc9bb,,P,2024,20.0,10.0,40.0,10.0,80.0,DMU,53.33333333333334
stu_1cde013ab1eb73db592887cb8ae78d81,,P,2024,10.0,20.0,30.0,20.0,80.0,DMU,53.33333333333334
stu_9d998c7d0512cf550f1a68234a6b5a51,,P,2024,20.0,20.0,30.0,10.0,80.0,DMU,53.33333333333334
stu_f0f91a5d5d60342530d0cdaac2b9e6eb,,P,2024,20.0,30.0,30.0,0.0,80.0,DMU,53.33333333333334
stu_51be318bd7deead5da89c9931840f861,,P,2024,20.0,20.0,20.0,20.0,80.0,DMU,53.33333333333334
stu_57d0ab3dc2dcd784803b97f0386859b2,,P,2024,20.0,20.0,30.0,10.0,80.0,DMU,53.33333333333334
stu_02a677a90f2274398b6cd65b2b423dd9,,P,2024,20.0,30.0,30.0,0.0,80.0,DMU,53.33333333333334
stu_7dc71f3148a5c5057f04c86b602a1859,Actuaría,P,2024,10.0,30.0,20.0,20.0,80.0,DMU,53.33333333333334
stu_d17780211830efdf45fa71e65b3ed0b0,,P,2024,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
stu_01e343fe4a7599bb7de26e3ccff7ddc1,,P,2024,20.0,30.0,10.0,20.0,80.0,DMU,53.33333333333334
stu_e52d524e319da31f4dd15dce68b46e13,,P,2024,20.0,20.0,30.0,10.0,80.0,DMU,53.33333333333334
stu_ccded26d9a9c7cad54dd366c7fba6a40,,P,2024,30.0,20.0,20.0,10.0,80.0,DMU,53.33333333333334
stu_2b35a46f472d8f4835c919515295f217,Administración de Negocios Internacionales,P,2024,40.0,10.0,30.0,0.0,80.0,DMU,53.33333333333334
stu_c5577f5fbb73efd081d61d6875055487,Nanotecnología e Ingeniería Molecular,P,2024,20.0,20.0,40.0,0.0,80.0,DMU,53.33333333333334
stu_ce1e3f70e488d0e1202361fc3e4d9a9e,Ingeniería en Logística y Cadena de Suministros,P,2024,20.0,30.0,20.0,20.0,90.0,DMU,60.0
stu_a34a11f9c03259970062fb20103bf53c,,P,2024,20.0,10.0,40.0,20.0,90.0,DMU,60.0
stu_4d5a9f89b1a7541c4107e5480101b6f5,Ingeniería Civil,P,2024,30.0,20.0,30.0,10.0,90.0,DMU,60.0
stu_cd3b520380e3b395e3c8c18078a96236,,P,2024,30.0,20.0,10.0,30.0,90.0,DMU,60.0
stu_6bb8b622c4293d290fcd78c61f008b44,Ingeniería Mecánica,P,2024,10.0,20.0,30.0,30.0,90.0,DMU,60.0
stu_7eeff1d44bdc703ed733e78b4af26a00,,P,2024,30.0,30.0,30.0,0.0,90.0,DMU,60.0
stu_f4b5e3d90b0dd5c88d2e98aeccd1b720,,P,2024,30.0,10.0,30.0,20.0,90.0,DMU,60.0
stu_cd43e1017057fe72e3c4b221b9c3169b,Banca e Inversiones,P,2024,20.0,10.0,40.0,20.0,90.0,DMU,60.0
stu_f86afc9783ede6b22c26b7cd3297202f,,P,2024,30.0,20.0,30.0,10.0,90.0,DMU,60.0
stu_192abb1056ffe8cd976cee34509d6331,Bioquímica Clínica,P,2024,20.0,10.0,30.0,30.0,90.0,DMU,60.0
stu_3ff795dc1a73ba3c353b7d055506b97a,,P,2024,30.0,30.0,30.0,0.0,90.0,DMU,60.0
stu_a00177e6128a75ccefc83b2e5fc43d6a,,P,2024,20.0,20.0,40.0,10.0,90.0,DMU,60.0
stu_e735c0e3ccd2ab2c2f41067dbc314c17,Mercadotecnia,P,2024,30.0,30.0,10.0,20.0,90.0,DMU,60.0
stu_495bca2bcb9871ef1960335ef570b63e,,P,2024,10.0,30.0,30.0,20.0,90.0,DMU,60.0
stu_759845cf57c7c8a6cf9d03fe7422a3d8,Economía,P,2024,10.0,30.0,30.0,20.0,90.0,DMU,60.0
stu_3ecd97c5fad79ec4662721ae46a8d715,Administración de Empresas,P,2024,30.0,30.0,10.0,20.0,90.0,DMU,60.0
stu_bc82cef167f17c74bc8813a53e80db2f,Nanotecnología e Ingeniería Molecular,P,2024,40.0,20.0,30.0,0.0,90.0,DMU,60.0
stu_cc65eb4640fb3349c30ad1466657c890,,P,2024,10.0,20.0,30.0,30.0,90.0,DMU,60.0
stu_1fe9ca0817310d42c809bd00e2127913,,P,2024,30.0,40.0,20.0,0.0,90.0,DMU,60.0
stu_7d8d2f308f14f5b4246376c14afd72c9,Nanotecnología e Ingeniería Molecular,P,2024,30.0,10.0,40.0,10.0,90.0,DMU,60.0
stu_79fcbd05681acce542709036fe8e759a,,P,2024,30.0,20.0,20.0,20.0,90.0,DMU,60.0
stu_80f1e24c0e9d7202a1e9f7856e86cf12,Biología,P,2024,30.0,20.0,20.0,20.0,90.0,DMU,60.0
stu_71a34f45746297b6d4e6164a0299e72f,,P,2024,30.0,40.0,0.0,20.0,90.0,DMU,60.0
stu_1740a08ae318f6281534093115327adb,Biología,P,2024,10.0,20.0,40.0,20.0,90.0,DMU,60.0
stu_284e80fe162aa973d176cd53dc9f4360,Ingeniería en Sistemas Computacionales,P,2024,40.0,10.0,40.0,0.0,90.0,DMU,60.0
stu_54fec1fb6e080a5450cb52a7c41eb119,,P,2024,30.0,10.0,40.0,10.0,90.0,DMU,60.0
stu_164adf663de49bef1cacefbb7c1a7818,,P,2024,40.0,30.0,0.0,20.0,90.0,DMU,60.0
stu_153bd745504d80ad20afd22c72dc2fa9,Banca e Inversiones,P,2024,30.0,30.0,20.0,10.0,90.0,DMU,60.0
stu_1de59b2aa43ab0c0dede425966ee0652,,P,2024,30.0,30.0,20.0,10.0,90.0,DMU,60.0
stu_09cd765e2fb555fbf2f8146b42b3ec7a,Banca e Inversiones,P,2024,30.0,30.0,30.0,0.0,90.0,DMU,60.0
stu_7ec4e8781fe138adee54e540b347c1c5,,P,2024,30.0,30.0,20.0,10.0,90.0,DMU,60.0
stu_55aa676f461c982d011707a1c209b140,,P,2024,20.0,10.0,40.0,20.0,90.0,DMU,60.0
stu_7846bd057a17dd3d06acc68a335aaf59,Ingeniería Mecatrónica,P,2024,20.0,10.0,30.0,30.0,90.0,DMU,60.0
stu_4cfc441ec41687786f5397de6a610a98,Bioquímica Clínica,P,2024,20.0,30.0,20.0,20.0,90.0,DMU,60.0
stu_6d21354efb7eb90e2c76fa8d855c4dd8,Administración de Negocios Internacionales,P,2024,20.0,20.0,40.0,10.0,90.0,DMU,60.0
stu_55586a1b8b24b898603f9ea09153ee90,,P,2024,30.0,20.0,20.0,20.0,90.0,DMU,60.0
stu_1d7d735fda24fa4f424aa056261565ce,,P,2024,10.0,30.0,40.0,10.0,90.0,DMU,60.0
stu_a98bd32574454995456bae8dddccd73d,,P,2024,20.0,20.0,30.0,20.0,90.0,DMU,60.0
stu_c9f42247290befb656b51f6dacd83305,,P,2024,30.0,20.0,30.0,10.0,90.0,DMU,60.0
stu_04cc03caff7864780be595bf841121c7,,P,2024,30.0,0.0,40.0,20.0,90.0,DMU,60.0
stu_6f8a8c5357d23063584d63929a946321,Bioquímica Clínica,P,2024,20.0,40.0,30.0,0.0,90.0,DMU,60.0
stu_b9c4330a112aaa8c07824b6d86f1a20e,,P,2024,30.0,20.0,30.0,10.0,90.0,DMU,60.0
stu_195386cca3cce6562e2349326cd93480,Administración de Empresas,P,2024,30.0,20.0,30.0,10.0,90.0,DMU,60.0
stu_2d63da55381ca79301c2237768ee6068,,P,2024,20.0,20.0,30.0,20.0,90.0,DMU,60.0
stu_71d2a0e1659754bd74f7a98880a50e02,,P,2024,30.0,30.0,10.0,20.0,90.0,DMU,60.0
stu_013e50e588c686f42a50d5d6db926897,,P,2024,30.0,30.0,20.0,10.0,90.0,DMU,60.0
stu_962d63feec02971f3957c927db5646bf,Administración de Negocios Internacionales,P,2024,40.0,10.0,30.0,10.0,90.0,DMU,60.0
stu_810059d8810007be4d3530079a467de4,,P,2024,30.0,20.0,20.0,20.0,90.0,DMU,60.0
stu_1254ff367290621eac54916a09fdbf51,,P,2024,30.0,30.0,30.0,0.0,90.0,DMU,60.0
stu_47247c65bbefbf700f8363e0dc881064,Nanotecnología e Ingeniería Molecular,P,2024,30.0,30.0,10.0,20.0,90.0,DMU,60.0
stu_5376562452ffb8f5eac8a4728f1b9df7,,P,2024,30.0,20.0,30.0,10.0,90.0,DMU,60.0
stu_f209505e8609eeb2a135dccd9621c37c,,P,2024,30.0,30.0,20.0,10.0,90.0,DMU,60.0
stu_63eb8fa63eeff71e46f0ffbb664e69e0,,P,2024,30.0,20.0,20.0,20.0,90.0,DMU,60.0
stu_bbd4d31687ac2e7b653030e3a36ed321,Ingeniería Mecatrónica,P,2024,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
stu_a485ee2b9f8034cab244f19271bed615,,P,2024,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
stu_39ee44b65e0abe92a298e0953fd01b0d,Ingeniería en Sistemas Computacionales,P,2024,40.0,30.0,30.0,0.0,100.0,DMU,66.66666666666666
stu_e0980c2e3dae86df1f3a15b2803f715e,,P,2024,30.0,30.0,40.0,0.0,100.0,DMU,66.66666666666666
stu_e5626fbf01df26ff677a0fd1a215a9fb,,P,2024,30.0,40.0,20.0,10.0,100.0,DMU,66.66666666666666
stu_08b3e3e9cbf4f873cdc54f62d69c6e39,,P,2024,20.0,30.0,20.0,30.0,100.0,DMU,66.66666666666666
stu_8e7edfb90c1b4f441a02ebacdb74c828,Ingeniería Biomédica,P,2024,40.0,10.0,40.0,10.0,100.0,DMU,66.66666666666666
stu_d83c44770d6c3a0e3ba9606acddd1422,,P,2024,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
stu_310ed77498fd44dcea5faa0a3fceb18e,Banca e Inversiones,P,2024,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
stu_c571f8e133baf1511c8f9f74a02fc158,Administración de Negocios Internacionales,P,2024,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
stu_f1470108b4774b64e356f69de0fe2192,Administración de Empresas,P,2024,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
stu_63928109e19dea94399ba31d65d6362e,,P,2024,30.0,10.0,30.0,30.0,100.0,DMU,66.66666666666666
stu_4cd246a921b55841c633f5b236de6309,,P,2024,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
stu_74df04561a264cd42b2422da00870757,Ingeniería Mecatrónica,P,2024,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
stu_f6b4d86e402710a7770b009a5bfe2130,Bioquímica Clínica,P,2024,20.0,20.0,30.0,30.0,100.0,DMU,66.66666666666666
stu_45fb66a506a67c271595c7af49319e92,Ingeniería en Sistemas Computacionales,P,2024,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
stu_8a8b44df4b62c7756161a47648f650f5,Ciencia de datos,P,2024,40.0,40.0,0.0,20.0,100.0,DMU,66.66666666666666
stu_94c7b936c57d23d6661fbce289c9a1f8,Administración de Empresas,P,2024,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
stu_73f11c84fa4b43bf05fcd39b39a76429,Biología,P,2024,40.0,20.0,40.0,0.0,100.0,DMU,66.66666666666666
stu_55e0866dc01c63e6d14f00b9a79e7c5f,Administración de Negocios Internacionales,P,2024,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
stu_cb5fb60dd9aea9b52d4d8df44bd5911e,,P,2024,20.0,20.0,30.0,30.0,100.0,DMU,66.66666666666666
stu_01900c36bc08c229c8647587da748f96,,P,2024,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
stu_7c02f9c899df27f52166290371b7291e,Estrategias Financieras y Contaduría Pública,P,2024,40.0,10.0,30.0,20.0,100.0,DMU,66.66666666666666
stu_b99bc5b170d6547d1b8a651e504cb69a,Ingeniería Química,P,2024,40.0,20.0,40.0,0.0,100.0,DMU,66.66666666666666
stu_9c49943e7c3cb7b9a414c2bbcb84bd75,Física,P,2024,10.0,30.0,40.0,20.0,100.0,DMU,66.66666666666666
stu_e1ad03de6aad1b31fa0c2871039cbb7c,Banca e Inversiones,P,2024,30.0,10.0,30.0,30.0,100.0,DMU,66.66666666666666
stu_6c5b361aadf2fbc663f38ff3fd18f1e7,Estrategias Financieras y Contaduría Pública,P,2024,20.0,30.0,30.0,20.0,100.0,DMU,66.66666666666666
stu_db71103415789203e0556e94964f269d,,P,2024,30.0,30.0,20.0,20.0,100.0,DMU,66.66666666666666
stu_2eaa9e11a629914a59d136910070a7aa,,P,2024,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
stu_ba529190041c08c0c8e50719c6d7b244,Administración de Negocios Internacionales,P,2024,20.0,20.0,40.0,20.0,100.0,DMU,66.66666666666666
stu_237bc7af563463a4cb4c4f101e371316,,P,2024,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
stu_2bc31cef159e91420543f3def0d83e0a,,P,2024,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
stu_6dd53e965d66ef95d1b1aa0159245af4,Ingeniería Biomédica,P,2024,20.0,40.0,30.0,10.0,100.0,DMU,66.66666666666666
stu_facaee872d93b7398241dcb7e9d7beed,,P,2024,30.0,20.0,20.0,30.0,100.0,DMU,66.66666666666666
stu_7bbcd378682b90c9366963968b560161,,P,2024,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
stu_c791b5339860d8f50c85c2878d5deba1,,P,2024,40.0,30.0,10.0,20.0,100.0,DMU,66.66666666666666
stu_508d0415d87ff57c701d45d09b43a4db,,P,2024,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
stu_23bfb10b80004b7560aae7731a48246f,,P,2024,10.0,30.0,30.0,30.0,100.0,DMU,66.66666666666666
stu_6dc27aa91bcfc893d7b4fe1a95789932,Ingeniería Industrial,P,2024,20.0,20.0,30.0,30.0,100.0,DMU,66.66666666666666
stu_74722bef1a7e1b8b86eed53f0f99c68f,,P,2024,20.0,20.0,30.0,30.0,100.0,DMU,66.66666666666666
stu_9ba012c2e4931789a8a2f1bd8ed178f6,,P,2024,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
stu_d845b9bf9f3945d498f3c9b8b39f510d,Ingeniería Mecatrónica,P,2024,40.0,20.0,20.0,20.0,100.0,DMU,66.66666666666666
stu_06fb5208c94ee9f0c5de6e5a59c796cf,,P,2024,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
stu_ca522e078facc538966f1b345966ccd2,,P,2024,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
stu_ab76a237079cbb940f17d72da86aa2e7,,P,2024,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
stu_74ba720fdb511b622be7453f3c53e524,Administración de Negocios Internacionales,P,2024,40.0,20.0,20.0,20.0,100.0,DMU,66.66666666666666
stu_e5f07e21484a1026d260ee8c3cf0494b,Estrategias Financieras y Contaduría Pública,P,2024,30.0,30.0,40.0,0.0,100.0,DMU,66.66666666666666
stu_b4729b3a06d9aa7f3347d3c63e6bd54b,,P,2024,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
stu_f1c347e6c0fa39d20b405f8f5a442d68,,P,2024,10.0,30.0,40.0,20.0,100.0,DMU,66.66666666666666
stu_f6a35085dc1ca83254a62e670dfdab35,Física,P,2024,40.0,30.0,30.0,0.0,100.0,DMU,66.66666666666666
stu_38ad8018f3954bccd76408bc446a6e04,Nanotecnología e Ingeniería Molecular,P,2024,30.0,20.0,20.0,30.0,100.0,DMU,66.66666666666666
stu_b5e2223e975edd8e000eb2c569ac4895,,P,2024,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
stu_adcdf2304c0c155edf17f2e1d4bab3d5,,P,2024,20.0,30.0,30.0,20.0,100.0,DMU,66.66666666666666
stu_a4357da73f6af8241bf27620abde3f2b,,P,2024,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
stu_f5f8fc40b1fc7dea7cc2cc04cb5717cd,,P,2024,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
